name,make,model,city,year,fueltype,kilometerdriven,ownernumber,transmission,bodytype,storename,isc24assured,registrationcity,registrationstate,benefits,discountprice,price,url,createdDate
Hyundai Grand i10,Hyundai,Grand I10,Coimbatore,2017,Petrol,45431,1,Automatic,Hatchback,Hi-Chennai South,False,Chennai,Tamil Nadu,13898,10900,590000,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-coimbatore-11350590740,2022-09-17
Nissan Micra,Nissan,Micra,Mumbai,2015,Petrol,15915,1,Automatic,Hatchback,Hi-Thane West - Manpada,False,Mumbai East,Maharashtra,13898,24200,429800,https://www.cars24.com/buy-used-nissan-micra-2015-cars-mumbai-10348692703,2022-09-24
Hyundai Verna,Hyundai,Verna,Hyderabad,2021,Diesel,14399,1,Manual,Sedan,Hyderabad-Pns,False,Hyderabad,Telangana,9688,90400,1448000,https://www.cars24.com/buy-used-hyundai-verna-2021-cars-hyderabad-10490192763,2022-10-12
Hyundai Creta,Hyundai,Creta,New Delhi,2021,Diesel,14697,1,Manual,SUV,New Delhi-Pns,False,Ghaziabad,Uttar Pradesh,9688,0,1359000,https://www.cars24.com/buy-used-hyundai-creta-2021-cars-new-delhi-10026279750,2022-12-02
Ford Ecosport,Ford,Ecosport,Mumbai,2017,Petrol,39637,1,Automatic,SUV,Hi-Thane West - Manpada,False,Thane,Maharashtra,9688,0,757000,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-mumbai-10390971711,2022-12-01
Maruti Ciaz,Maruti,Ciaz,Chandigarh,2017,Petrol,37921,1,Manual,Sedan,Chandigarh-Pns,False,Chandigarh,Chandigarh,13898,12500,722000,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-chandigarh-11636793703,2022-09-25
Hyundai VENUE,Hyundai,Venue,Bangalore,2020,Petrol,67527,1,Manual,SUV,Hi-South 1 Bengaluru,False,Bengaluru,Karnataka,12542,98400,931000,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-bangalore-10215093742,2022-09-05
Mahindra Thar,Mahindra,Thar,Hyderabad,2022,Petrol,11423,1,,,Hyderabad-Pns,False,Hyderabad,Telangana,9688,51200,1653799,https://www.cars24.com/buy-used-mahindra-thar-2022-cars-hyderabad-10478474774,2022-10-30
Ford Ecosport,Ford,Ecosport,Mumbai,2017,Petrol,32374,1,Manual,SUV,Hi-West Mumbai,False,Thane,Maharashtra,9688,93500,697000,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-mumbai-10338994731,2022-08-20
Maruti Alto,Maruti,Alto,Indore,2021,Petrol,1902,1,Manual,Hatchback,M P Nagar,False,Jabalpur,Madhya Pradesh,9688,34800,424000,https://www.cars24.com/buy-used-maruti-alto-2021-cars-indore-14696191744,2022-09-01
Hyundai Creta,Hyundai,Creta,New Delhi,2019,Petrol,12336,1,Manual,SUV,Hi-South Ex,False,New Delhi,Delhi,19407,34400,1226000,https://www.cars24.com/buy-used-hyundai-creta-2019-cars-new-delhi-10058576796,2022-10-22
Maruti IGNIS,Maruti,Ignis,Ghaziabad,2021,Petrol,9999,1,Automatic,Hatchback,Hi-Raj Nagar Ghaziabad,False,Delhi,Delhi,9688,24300,796099,https://www.cars24.com/buy-used-maruti-ignis-2021-cars-ghaziabad-11299990700,2022-10-09
Maruti Baleno,Maruti,Baleno,New Delhi,2022,Petrol,8360,1,,,Hi-Multan Nagar,False,Delhi,Delhi,12188,47000,932000,https://www.cars24.com/buy-used-maruti-baleno-2022-cars-new-delhi-10024970712,2022-11-22
Maruti Celerio,Maruti,Celerio,Mumbai,2016,Petrol,15376,1,Automatic,Hatchback,Mumbai-Pns,False,Mumbai,Maharashtra,12542,29300,415000,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-mumbai-10377977797,2022-10-18
Maruti S Cross,Maruti,S Cross,Pune,2018,Diesel,40875,1,Manual,SUV,Hi-Pune,False,Pune,Maharashtra,9688,38900,926000,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-pune-10626372797,2022-11-03
Maruti Swift,Maruti,Swift,Noida,2017,Petrol,15087,2,Manual,Hatchback,Hi-Multan Nagar,False,Delhi,Delhi,13898,10400,479000,https://www.cars24.com/buy-used-maruti-swift-2017-cars-noida-10072499768,2022-10-06
Maruti Swift,Maruti,Swift,Faridabad,2014,Petrol,82740,1,Manual,Hatchback,Hi-South East Delhi,False,New Delhi,Delhi,9688,13000,381000,https://www.cars24.com/buy-used-maruti-swift-2014-cars-faridabad-10030896743,2022-09-30
Hyundai Grand i10,Hyundai,Grand I10,Gurgaon,2016,Petrol,47947,1,Manual,Hatchback,Hero Honda Chowk,False,Delhi,Delhi,9688,14800,429700,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-gurgaon-10113876775,2022-11-10
Maruti Dzire,Maruti,Dzire,Ahmedabad,2017,Petrol,64368,1,Automatic,Sedan,Hi-West-Amd,False,Ahmedabad,Gujarat,13898,-14600,598000,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-ahmedabad-11481472719,2022-11-22
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Mumbai,2016,Petrol + Cng,40702,2,Automatic,Hatchback,Hi-Panvel,False,Panvel,Maharashtra,9688,12000,408000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-mumbai-10319078770,2022-11-05
Hyundai GRAND I10 NIOS,Hyundai,Grand I10 Nios,Rohtak,2021,Petrol + Cng,42209,1,Manual,Hatchback,New Delhi-Pns,False,Faridabad,Haryana,12188,38800,690000,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2021-cars-rohtak-10020195741,2022-09-21
Maruti Baleno,Maruti,Baleno,Lucknow,2018,Petrol,59767,2,Manual,Hatchback,Alambagh,False,Lucknow,Uttar Pradesh,13898,63400,531000,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-lucknow-13294399733,2022-08-04
Hyundai Grand i10,Hyundai,Grand I10,Bangalore,2014,Diesel,64959,1,Manual,Hatchback,Bengaluru-Pns,False,Bengaluru,Karnataka,13898,-14300,472000,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-bangalore-10261272770,2022-10-28
Hyundai Grand i10,Hyundai,Grand I10,Mumbai,2019,Petrol,9116,1,Manual,Hatchback,Hi-Andheri East,False,Mumbai,Maharashtra,13898,72000,562000,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-mumbai-10305892743,2022-08-29
Skoda Octavia,Skoda,Octavia,Hyderabad,2019,Diesel,58687,1,Automatic,Luxury Sedan,Hi-West 3 Hyd,False,Hyderabad,Telangana,9688,198200,1904000,https://www.cars24.com/buy-used-skoda-octavia-2019-cars-hyderabad-10420979796,2022-10-18
Hyundai Grand i10,Hyundai,Grand I10,Jaipur,2019,Petrol,94896,1,Manual,Hatchback,Hi-Jhotwara,False,Jaipur,Rajasthan,13898,9400,519000,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-jaipur-10790876775,2022-11-07
Honda City,Honda,City,Nagpur,2013,Petrol,28129,2,Manual,Sedan,Hi-Thane West - Manpada,False,Mumbai East,Maharashtra,13898,-22500,453000,https://www.cars24.com/buy-used-honda-city-2013-cars-nagpur-10361877717,2022-11-19
KIA SONET,Kia,Sonet,Bangalore,2020,Petrol,12985,1,,,Bengaluru-Pns,False,Bengaluru,Karnataka,12542,215500,1151699,https://www.cars24.com/buy-used-kia-sonet-2020-cars-bangalore-10289298707,2022-09-30
Maruti Swift Dzire,Maruti,Swift Dzire,Bangalore,2016,Petrol,61599,1,Manual,Sedan,Hi-South 2 Bengaluru,False,Bengaluru,Karnataka,13898,12600,645000,https://www.cars24.com/buy-used-maruti-swift-dzire-2016-cars-bangalore-10291095760,2022-10-30
Renault Kwid,Renault,Kwid,Hyderabad,2019,Petrol,74113,1,Manual,Hatchback,Hi-West 3 Hyd,False,Hyderabad,Telangana,9688,-1900,424000,https://www.cars24.com/buy-used-renault-kwid-2019-cars-hyderabad-10469376778,2022-11-11
Honda Jazz,Honda,Jazz,Chennai,2016,Petrol,56311,1,Manual,Hatchback,Chennai-Pns,False,Chennai,Tamil Nadu,13898,4800,539200,https://www.cars24.com/buy-used-honda-jazz-2016-cars-chennai-11388674772,2022-11-02
Hyundai Elite i20,Hyundai,Elite I20,New Delhi,2017,Petrol,41544,1,Manual,Hatchback,Hero Honda Chowk,False,Shahbad,Haryana,13898,-18400,598000,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-new-delhi-10145297762,2022-10-21
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Bangalore,2014,Petrol,33952,2,Manual,Hatchback,Bengaluru-Pns,False,Bengaluru,Karnataka,9688,27900,372599,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-bangalore-10274791739,2022-08-22
Maruti Swift Dzire,Maruti,Swift Dzire,Chennai,2013,Petrol,82953,1,Manual,Sedan,Chennai-Pns,False,Chennai,Tamil Nadu,13898,9800,465000,https://www.cars24.com/buy-used-maruti-swift-dzire-2013-cars-chennai-11332275774,2022-11-15
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Mumbai,2018,Petrol + Cng,27720,1,Manual,Hatchback,Hi-Andheri East,False,Mumbai,Maharashtra,12542,-500,523000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-mumbai-10302477719,2022-11-25
Maruti Swift,Maruti,Swift,Lucknow,2020,Petrol,22937,2,Manual,Hatchback,Lucknow-Pns,False,Meerut,Uttar Pradesh,13898,46500,589000,https://www.cars24.com/buy-used-maruti-swift-2020-cars-lucknow-13270295746,2022-09-18
Maruti Celerio,Maruti,Celerio,Kolkata,2015,Petrol,24063,1,Manual,Hatchback,Hi-South Kolkata,False,Kolkata,West Bengal,12542,53900,348000,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-kolkata-11939294741,2022-09-01
Maruti XL6,Maruti,Xl6,Ludhiana,2021,Petrol,25347,1,Manual,SUV,Hi-Zirakpur - Garg Auto Zone,False,Derabassi,Punjab,9688,-31500,1042000,https://www.cars24.com/buy-used-maruti-xl6-2021-cars-ludhiana-14839995703,2022-09-15
Honda City,Honda,City,Bangalore,2018,Petrol,33027,1,Manual,Sedan,Bengaluru-Pns,False,Bengaluru,Karnataka,9688,72100,868000,https://www.cars24.com/buy-used-honda-city-2018-cars-bangalore-10251994749,2022-09-23
Honda Jazz,Honda,Jazz,New Delhi,2020,Petrol,10707,1,Manual,Hatchback,New Delhi-Pns,False,Ghaziabad,Uttar Pradesh,9688,84850,813000,https://www.cars24.com/buy-used-honda-jazz-2020-cars-new-delhi-1007366666,2022-06-08
Hyundai i10,Hyundai,I10,Panipat,2011,Petrol,45437,1,Manual,Hatchback,Hi-Gurgaon,False,Gurgaon,Haryana,13898,-8000,272000,https://www.cars24.com/buy-used-hyundai-i10-2011-cars-panipat-10177392767,2022-10-16
Hyundai Verna,Hyundai,Verna,Ahmedabad,2018,Petrol,11113,1,Manual,Sedan,Hi-West-Amd,False,Ahmedabad,Gujarat,19407,-500,918000,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-ahmedabad-11458870751,2022-12-06
Maruti Alto K10,Maruti,Alto K10,Pune,2015,Petrol,7639,1,Automatic,Hatchback,Hi-Pune,False,Pune,Maharashtra,9688,-4100,388000,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-pune-10621970752,2022-12-01
Mahindra MARAZZO,Mahindra,Marazzo,Bangalore,2021,Diesel,9585,1,,,Bengaluru-Pns,False,Bengaluru,Karnataka,9688,167800,1406000,https://www.cars24.com/buy-used-mahindra-marazzo-2021-cars-bangalore-10212674775,2022-11-02
Tata Tiago,Tata,Tiago,Chennai,2016,Petrol,49322,2,Manual,Hatchback,Hi-Chennai Central,False,Chennai South,Tamil Nadu,9688,30000,431000,https://www.cars24.com/buy-used-tata-tiago-2016-cars-chennai-11348993703,2022-09-23
Maruti S Cross,Maruti,S Cross,Hyderabad,2019,Diesel,49048,1,Manual,SUV,Hi-South Hyd,False,Hyderabad,Telangana,13898,81300,970000,https://www.cars24.com/buy-used-maruti-s-cross-2019-cars-hyderabad-10409792704,2022-09-20
Hyundai Grand i10,Hyundai,Grand I10,Mumbai,2015,Petrol,38372,2,Manual,Hatchback,Hi-West Mumbai,False,Mumbai,Maharashtra,13898,-6700,394000,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-mumbai-10390177797,2022-12-02
Hyundai AURA,Hyundai,Aura,Ahmedabad,2021,Diesel,30548,1,Automatic,Sedan,Hi-West-Amd,False,Bavla,Gujarat,9688,58600,871000,https://www.cars24.com/buy-used-hyundai-aura-2021-cars-ahmedabad-11407299717,2022-07-18
Jeep Compass,Jeep,Compass,Jaipur,2018,Diesel,74318,1,Manual,Luxury SUV,Hi-Old City Jaipur,False,Jaipur,Rajasthan,9688,87000,1508500,https://www.cars24.com/buy-used-jeep-compass-2018-cars-jaipur-10719396704,2022-09-11
Hyundai NEW SANTRO,Hyundai,New Santro,Hyderabad,2019,Petrol,72900,1,Manual,Hatchback,Hyderabad-Pns,False,Hyderabad,Telangana,13898,68100,464000,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-hyderabad-10492190756,2022-06-28
Renault Kwid,Renault,Kwid,Jaipur,2019,Petrol,12427,1,Manual,Hatchback,Hi-Old City Jaipur,False,Jaipur,Rajasthan,9688,-10800,424000,https://www.cars24.com/buy-used-renault-kwid-2019-cars-jaipur-10729594764,2022-09-27
Nissan MAGNITE,Nissan,Magnite,Zirakpur,2021,Petrol,20308,1,,,Hi-Zirakpur - Garg Auto Zone,False,Chandigarh,Chandigarh,12542,43200,780000,https://www.cars24.com/buy-used-nissan-magnite-2021-cars-zirakpur-14892293730,2022-09-01
Hyundai New Elantra,Hyundai,New Elantra,Mumbai,2017,Petrol,50567,1,Automatic,Luxury Sedan,Mumbai-Pns,False,Mumbai,Maharashtra,9688,-36100,1060000,https://www.cars24.com/buy-used-hyundai-new-elantra-2017-cars-mumbai-10370094764,2022-11-29
Ford Ecosport,Ford,Ecosport,Mumbai,2018,Diesel,83348,1,Manual,SUV,Hi-Panvel,False,Panvel,Maharashtra,13898,51900,794000,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-mumbai-10304595740,2022-09-24
Ford Figo Aspire,Ford,Figo Aspire,Chennai,2019,Petrol,43862,1,Manual,Sedan,Chennai-Pns,False,Chennai,Tamil Nadu,13898,42900,600000,https://www.cars24.com/buy-used-ford-figo-aspire-2019-cars-chennai-11397590753,2022-06-23
Skoda KUSHAQ,Skoda,Kushaq,Zirakpur,2022,Petrol,9652,1,,,Hi-Zirakpur - Garg Auto Zone,False,Chandigarh,Chandigarh,12188,57100,1265000,https://www.cars24.com/buy-used-skoda-kushaq-2022-cars-zirakpur-14886191763,2022-10-08
Hyundai Creta,Hyundai,Creta,New Delhi,2015,Petrol,27923,1,Manual,SUV,New Delhi-Pns,False,Lucknow,Uttar Pradesh,9688,5000,847000,https://www.cars24.com/buy-used-hyundai-creta-2015-cars-new-delhi-10063093767,2022-11-05
Maruti Vitara Brezza,Maruti,Vitara Brezza,Pune,2021,Petrol,17065,1,Manual,SUV,Hi-Pune,False,Pune,Maharashtra,9688,9599,916000,https://www.cars24.com/buy-used-maruti-vitara-brezza-2021-cars-pune-10639571756,2022-11-30
Maruti Baleno,Maruti,Baleno,New Delhi,2020,Petrol,50112,1,Manual,Hatchback,Hi-North West,False,Delhi,Delhi,13898,19450,641000,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-new-delhi-10090196743,2022-11-07
Honda City,Honda,City,Gurgaon,2020,Petrol,7676,1,Manual,Sedan,New Delhi-Pns,False,Gurgaon,Haryana,13898,128700,1169000,https://www.cars24.com/buy-used-honda-city-2020-cars-gurgaon-10064199790,2022-05-21
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Kolkata,2016,Petrol,33278,1,Manual,Hatchback,Hi-South Kolkata,False,South 24 Parganas,West Bengal,12542,28900,332000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-kolkata-11925191798,2022-06-01
Maruti Swift,Maruti,Swift,North 24 Parganas,2020,Petrol,2944,1,Manual,Hatchback,Hi-Barasat,False,Barrackpore,West Bengal,13898,58150,624000,https://www.cars24.com/buy-used-maruti-swift-2020-cars-north-24-parganas-28666097786,2022-07-27
Maruti Baleno,Maruti,Baleno,Bangalore,2017,Petrol,22390,2,Automatic,Hatchback,Hi-East 2 Bengaluru,False,Bengaluru,Karnataka,13898,-30000,721000,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-bangalore-10240295730,2022-09-06
Maruti Baleno,Maruti,Baleno,New Delhi,2019,Petrol,43915,2,Manual,Hatchback,Hi-Raj Nagar Ghaziabad,False,Delhi,Delhi,9688,33000,585000,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-new-delhi-11285277791,2022-10-31
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Pune,2017,Petrol,20935,2,Manual,Hatchback,Hi-Pune,False,Pune,Maharashtra,9688,55000,412000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-pune-10693596705,2022-09-30
Hyundai i20,Hyundai,I20,Surat,2011,Petrol,99674,1,Manual,Hatchback,Hi-Adajan,False,Navsari,Gujarat,13898,-23000,353699,https://www.cars24.com/buy-used-hyundai-i20-2011-cars-surat-13560293709,2022-11-05
Maruti New  Wagon-R,Maruti,New  Wagon-R,Hyderabad,2021,Petrol,31677,1,Manual,Hatchback,Hi-West 3 Hyd,False,Hyderabad,Telangana,13898,5000,631000,https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-hyderabad-10472071775,2022-11-11
Maruti IGNIS,Maruti,Ignis,New Delhi,2018,Petrol,34440,1,Manual,Hatchback,Hi-Uttam Nagar Delhi,False,Delhi,Delhi,13898,5000,494000,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-new-delhi-10029294749,2022-10-12
Maruti Dzire,Maruti,Dzire,Pune,2022,Petrol,10323,1,Automatic,Sedan,Hi-West-Pune,False,Pune,Maharashtra,12188,-100,974000,https://www.cars24.com/buy-used-maruti-dzire-2022-cars-pune-10634776752,2022-12-07
Hyundai NEW I20,Hyundai,New I20,Chennai,2021,Petrol,27211,1,,,Hi-Chennai,False,Ambur,Tamil Nadu,9688,38000,804000,https://www.cars24.com/buy-used-hyundai-new-i20-2021-cars-chennai-11336196769,2022-10-20
Hyundai Creta,Hyundai,Creta,Mumbai,2018,Diesel,71983,2,Automatic,SUV,Hi-West Mumbai,False,Mumbai,Maharashtra,9688,14500,1161500,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-mumbai-10342799744,2022-12-07
Honda Amaze,Honda,Amaze,Nashik,2013,Petrol,38716,2,Manual,Sedan,Hi-Worli,False,Mumbai,Maharashtra,9688,-39500,426000,https://www.cars24.com/buy-used-honda-amaze-2013-cars-nashik-10374071791,2022-11-12
Honda City,Honda,City,Pune,2022,Petrol,6499,1,Automatic,Sedan,Hi-Pune,False,Pune,Maharashtra,12188,81300,1590700,https://www.cars24.com/buy-used-honda-city-2022-cars-pune-10659978710,2022-11-17
Honda Amaze,Honda,Amaze,Chennai,2014,Petrol,70214,1,Manual,Sedan,Hi-Chennai,False,Chennai,Tamil Nadu,9688,-13400,412000,https://www.cars24.com/buy-used-honda-amaze-2014-cars-chennai-11335074756,2022-12-03
Maruti Alto,Maruti,Alto,Howrah,2020,Petrol,53479,1,Manual,Hatchback,Hi-Howrah,False,Howrah,West Bengal,12542,8600,403000,https://www.cars24.com/buy-used-maruti-alto-2020-cars-howrah-12628172774,2022-11-03
Toyota YARIS,Toyota,Yaris,Mohali,2018,Petrol,18059,1,Automatic,Sedan,Hi-Mohali Store,False,Chandigarh,Chandigarh,9688,33400,909000,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-mohali-10920690767,2022-10-20
Hyundai Grand i10,Hyundai,Grand I10,Bangalore,2017,Petrol,19347,2,Manual,Hatchback,Hi-South 2 Bengaluru,False,Bangalore Central,Karnataka,9688,15600,491000,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-bangalore-10256199708,2022-09-18
Hyundai VENUE,Hyundai,Venue,Surat,2020,Petrol,12486,1,Automatic,SUV,Hi-Adajan,False,Surat,Gujarat,12542,64500,1139000,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-surat-13541393739,2022-08-06
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,Indore,2018,Petrol,37518,1,Manual,Hatchback,Bhopal-Pns,False,Bhopal,Madhya Pradesh,9688,9500,438000,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-indore-14674098761,2022-09-30
Hyundai AURA,Hyundai,Aura,Pune,2020,Petrol + Cng,15882,1,Manual,Sedan,Hi-Pune,False,Pune,Maharashtra,9688,-10900,800000,https://www.cars24.com/buy-used-hyundai-aura-2020-cars-pune-10656978717,2022-11-29
Maruti Swift,Maruti,Swift,New Delhi,2021,Petrol,6864,1,Manual,Hatchback,New Delhi-Pns,False,Delhi,Delhi,9688,-200,855000,https://www.cars24.com/buy-used-maruti-swift-2021-cars-new-delhi-10001679711,2022-11-25
Maruti Swift,Maruti,Swift,Mumbai,2014,Petrol,48495,2,Manual,Hatchback,Hi-Thane West - Manpada,False,Mumbai East,Maharashtra,9688,-400,384000,https://www.cars24.com/buy-used-maruti-swift-2014-cars-mumbai-10320470790,2022-11-10
Maruti IGNIS,Maruti,Ignis,Ahmedabad,2019,Petrol,23645,1,Automatic,Hatchback,Hi-West-Amd,False,Ahmedabad,Gujarat,13898,-15900,530000,https://www.cars24.com/buy-used-maruti-ignis-2019-cars-ahmedabad-11448575777,2022-11-28
Tata ALTROZ,Tata,Altroz,Pune,2020,Petrol,3067,2,Manual,Hatchback,Hi-Pune,False,Pune,Maharashtra,9688,5900,630000,https://www.cars24.com/buy-used-tata-altroz-2020-cars-pune-10620273715,2022-12-01
Maruti Eeco,Maruti,Eeco,Bangalore,2021,Petrol,17706,1,Manual,SUV,Hi-South 1 Bengaluru,False,Bengaluru,Karnataka,13898,-300,528300,https://www.cars24.com/buy-used-maruti-eeco-2021-cars-bangalore-10298578779,2022-11-10
Maruti S Cross,Maruti,S Cross,Mumbai,2019,Diesel,50296,2,Manual,SUV,Hi-Thane West - Manpada,False,Pune,Maharashtra,13898,-7000,816399,https://www.cars24.com/buy-used-maruti-s-cross-2019-cars-mumbai-10392777758,2022-12-03
Maruti Baleno,Maruti,Baleno,Noida,2017,Petrol,26920,1,Manual,Hatchback,Hi-Noida Outer,False,Goutam  Budd  Nagar,Uttar Pradesh,13898,11200,571000,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-noida-10581376796,2022-10-13
Maruti Alto K10,Maruti,Alto K10,Bangalore,2013,Petrol,57782,3,Manual,Hatchback,Hi-South 2 Bengaluru,False,Bangalore South,Karnataka,12542,24000,248000,https://www.cars24.com/buy-used-maruti-alto-k10-2013-cars-bangalore-10203290723,2022-08-29
Maruti Celerio,Maruti,Celerio,Chennai,2022,Petrol,4043,1,Manual,Hatchback,Chennai-Pns,False,Chennai,Tamil Nadu,12188,70600,573000,https://www.cars24.com/buy-used-maruti-celerio-2022-cars-chennai-11321398746,2022-08-21
Ford Ecosport,Ford,Ecosport,Chennai,2015,Diesel,60128,2,Manual,SUV,Chennai-Pns,False,Chennai,Tamil Nadu,13898,7900,541000,https://www.cars24.com/buy-used-ford-ecosport-2015-cars-chennai-11310693768,2022-10-11
Maruti Baleno,Maruti,Baleno,Jaipur,2022,Petrol,3444,1,,,Hi-Old City Jaipur,False,Jaipur,Rajasthan,9688,77000,977000,https://www.cars24.com/buy-used-maruti-baleno-2022-cars-jaipur-10717679711,2022-11-15
Maruti Alto K10,Maruti,Alto K10,Chandigarh,2018,Petrol,26036,1,Manual,Hatchback,Chandigarh-Pns,False,Mohali,Punjab,12542,52400,361000,https://www.cars24.com/buy-used-maruti-alto-k10-2018-cars-chandigarh-11695590754,2022-06-30
Hyundai Elite i20,Hyundai,Elite I20,Jaipur,2019,Petrol,35499,1,Manual,Hatchback,Hi-Chitrakoot,False,Jaipur,Rajasthan,13898,8200,715000,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-jaipur-10744870779,2022-10-31
Renault Kwid,Renault,Kwid,Gurgaon,2021,Petrol,6883,1,Manual,Hatchback,New Delhi-Pns,False,Gurgaon,Haryana,9688,39400,474000,https://www.cars24.com/buy-used-renault-kwid-2021-cars-gurgaon-10134992704,2022-09-19
Maruti Baleno,Maruti,Baleno,New Delhi,2019,Petrol,29310,2,Manual,Hatchback,Hi-South East Delhi,False,Faridabad,Haryana,9688,-8300,641000,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-new-delhi-10075974756,2022-11-29
Volkswagen Vento,Volkswagen,Vento,Kolkata,2019,Petrol,10624,1,Manual,Sedan,Hi-Kolkata,False,Kolkata,West Bengal,19407,-1600,660000,https://www.cars24.com/buy-used-volkswagen-vento-2019-cars-kolkata-11905674770,2022-11-09
Maruti Swift,Maruti,Swift,Bangalore,2017,Petrol,20367,1,Manual,Hatchback,Hi-South 2 Bengaluru,False,Bangalore South,Karnataka,9688,16800,626000,https://www.cars24.com/buy-used-maruti-swift-2017-cars-bangalore-10296979797,2022-10-25
Maruti IGNIS,Maruti,Ignis,New Delhi,2017,Petrol,57597,1,Manual,Hatchback,Hi-Uttam Nagar Delhi,False,New Delhi,Delhi,9688,-15500,528000,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-new-delhi-10034679792,2022-11-09
Hyundai Grand i10,Hyundai,Grand I10,Surat,2017,Petrol,13383,1,Manual,Hatchback,Hi-Adajan,False,Surat,Gujarat,13898,15200,505000,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-surat-13553595782,2022-08-17
Hyundai Elite i20,Hyundai,Elite I20,Kolkata,2015,Petrol,54136,1,Manual,Hatchback,Hi-Kolkata,False,Kolkata,West Bengal,9688,21700,486000,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-kolkata-11973594709,2022-10-15
